query_id,query_text,city,user_lat,user_lon,timestamp,query_type,source,raw_query_id,extra_context
mobilitybench_q_82b2ea051b21cca391,帮我查找一下南京东部战区附近的酒店。,南京市,32.039578,118.793404,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:395,"{""context"":{""city"":""南京市"",""user_current_location"":""118.79340380430222,32.03957838658545""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '南京东部战区', 'city': '南京市'}}, {'name': 'search_around_poi', 'arguments': {'location': '118.809110,32.041725', 'keywords': '酒店'}}]""}"
mobilitybench_q_394e5db40cbeabfb79,找石家庄火车站附近的酒店便宜点的,石家庄市,38.037707,114.562440,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:397,"{""context"":{""city"":""石家庄市"",""user_current_location"":""114.56244036555289,38.03770664399074""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '石家庄火车站', 'city': '石家庄市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.484536,38.010275', 'keywords': '酒店便宜'}}]""}"
mobilitybench_q_0eb37044a498ba5313,兰州市离我最近的专卖店,临夏回族自治州,35.454876,103.627340,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:398,"{""context"":{""city"":""临夏回族自治州"",""user_current_location"":""103.62733975052834,35.45487592735708""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '兰州市', 'city': '临夏回族自治州'}}, {'name': 'search_around_poi', 'arguments': {'location': '103.834228,36.060798', 'keywords': '专卖店'}}]""}"
mobilitybench_q_c99f90521b8c394c56,华威北里38号楼附近的社区医院,北京市,39.876482,116.458680,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:399,"{""context"":{""city"":""北京市"",""user_current_location"":""116.45868033170703,39.876481532726785""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '华威北里38号楼', 'city': '北京市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.458636,39.876474', 'keywords': '社区医院'}}]""}"
mobilitybench_q_a64e2d64c3c2bb96ec,请帮我查一下我这附近有没有电动车的充电桩,梅州市,23.876159,115.736512,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:400,"{""context"":{""city"":""梅州市"",""user_current_location"":""115.73651164770128,23.876158591109117""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '有电动车', 'city': '梅州市'}}, {'name': 'search_around_poi', 'arguments': {'location': '115.676348,23.710026', 'keywords': '充电桩'}}]""}"
mobilitybench_q_c5b4ed5cb7209371b1,上海宿適輕奢酒店外灘豫園地鐵站店附近的小黄人周边,上海市,31.198907,121.762073,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:401,"{""context"":{""city"":""上海市"",""user_current_location"":""121.762073,31.198907""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '上海宿適輕奢酒店外灘豫園地鐵站店', 'city': '上海市'}}, {'name': 'search_around_poi', 'arguments': {'location': '121.491035,31.228817', 'keywords': '小黄人'}}]""}"
mobilitybench_q_831624e36a4492f605,贵州省黎平县附近公共卫生间,黔东南苗族侗族自治州,26.237717,109.136724,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:402,"{""context"":{""city"":""黔东南苗族侗族自治州"",""user_current_location"":""109.13672447204591,26.23771719290923""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '黎平县', 'city': '黔东南苗族侗族自治州'}}, {'name': 'search_around_poi', 'arguments': {'location': '109.125826,26.213304', 'keywords': '公共卫生间'}}]""}"
mobilitybench_q_47706a208205feea5e,味当家鱼头火锅附近的充电站,成都市,30.690477,104.040010,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:403,"{""context"":{""city"":""成都市"",""user_current_location"":""104.040010,30.690477""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '味当家鱼头火锅', 'city': '成都市'}}, {'name': 'search_around_poi', 'arguments': {'location': '104.067458,30.552753', 'keywords': '充电站'}}]""}"
mobilitybench_q_26fcd6bab02085379c,搜索体育中心附近的餐厅,洛阳市,34.611213,112.429395,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:404,"{""context"":{""city"":""洛阳市"",""user_current_location"":""112.42939487099648,34.61121283269582""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '体育中心', 'city': '洛阳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '112.429733,34.619955', 'keywords': '餐厅'}}]""}"
mobilitybench_q_e0480b5acc01e93926,搜索新店附近附近的充电站,合肥市,31.982550,117.316571,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:405,"{""context"":{""city"":""合肥市"",""user_current_location"":""117.31657147407532,31.982549756975754""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '新店', 'city': '合肥市'}}, {'name': 'search_around_poi', 'arguments': {'location': '117.324058,31.936246', 'keywords': '充电站'}}]""}"
mobilitybench_q_b794d7f957c7651741,郑民高速附近的高速入口,开封市,34.510755,114.463309,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:406,"{""context"":{""city"":""开封市"",""user_current_location"":""114.4633086025715,34.510754989914155""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '郑民高速', 'city': '开封市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.291948,34.717824', 'keywords': '高速入口'}}]""}"
mobilitybench_q_03e26180836607c811,超强西街附近的公共厕所,长春市,43.758060,125.223016,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:408,"{""context"":{""city"":""长春市"",""user_current_location"":""125.2230155467987,43.75806031515252""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '超强西街', 'city': '长春市'}}, {'name': 'search_around_poi', 'arguments': {'location': '125.223194,43.768296', 'keywords': '公共厕所'}}]""}"
mobilitybench_q_722cb95ac79e38fc19,明宇金融广场附近的汉庭酒店,长春市,43.734660,125.365009,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:409,"{""context"":{""city"":""长春市"",""user_current_location"":""125.365009,43.734660""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '明宇金融广场', 'city': '长春市'}}, {'name': 'search_around_poi', 'arguments': {'location': '125.376552,43.796633', 'keywords': '汉庭酒店'}}]""}"
mobilitybench_q_835de0fe98c87fceac,上海市松江区沪亭南路附近电信营业厅,宿州市,34.417575,116.387688,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:410,"{""context"":{""city"":""宿州市"",""user_current_location"":""116.38768762350085,34.41757536706037""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '上海市松江区沪亭南路', 'city': '宿州市'}}, {'name': 'search_around_poi', 'arguments': {'location': '121.341008,31.103907', 'keywords': '电信营业厅'}}]""}"
mobilitybench_q_92773aa30929b96dec,搜索太阳城附近改衣服改裤子的地方,天津市,39.158189,117.321201,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:411,"{""context"":{""city"":""天津市"",""user_current_location"":""117.32120096683502,39.15818891296736""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '太阳城', 'city': '天津市'}}, {'name': 'search_around_poi', 'arguments': {'location': '117.280165,39.151617', 'keywords': '改衣服改裤子'}}]""}"
mobilitybench_q_1b7de2c0b3d0578442,江苏省我不行市朝阳农副产品批发市场有附近有江淮服务站吗,宿迁市,34.071404,118.705992,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:413,"{""context"":{""city"":""宿迁市"",""user_current_location"":""118.70599195361137,34.07140444009407""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '江苏省', 'city': '宿迁市'}}, {'name': 'search_around_poi', 'arguments': {'location': '118.763563,32.061377', 'keywords': '江淮服务站'}}]""}"
mobilitybench_q_a94432d8a3aa9aacb9,唐河县附近哪里有洗浴洗浴吗,南阳市,32.692427,112.854709,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:414,"{""context"":{""city"":""南阳市"",""user_current_location"":""112.8547087311745,32.69242699928825""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '唐河县', 'city': '南阳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '112.808290,32.682464', 'keywords': '洗浴洗浴'}}]""}"
mobilitybench_q_e4cecfb394416f499b,海口市第九中学附近的健身房,海口市,19.995806,110.400321,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:415,"{""context"":{""city"":""海口市"",""user_current_location"":""110.40032118558885,19.99580569209961""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '海口市第九中学', 'city': '海口市'}}, {'name': 'search_around_poi', 'arguments': {'location': '110.339671,20.025633', 'keywords': '健身房'}}]""}"
mobilitybench_q_328cbc904dbfd27b58,宝鸡啤酒厂新厂附近加油站,宝鸡市,34.303129,107.549588,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:416,"{""context"":{""city"":""宝鸡市"",""user_current_location"":""107.54958763718605,34.303129129691854""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '宝鸡啤酒厂新厂', 'city': '宝鸡市'}}, {'name': 'search_around_poi', 'arguments': {'location': '107.451401,34.345611', 'keywords': '加油站'}}]""}"
mobilitybench_q_96bc942d66afbad86a,我那个查询一下欧洲工业园附近的超发,佛山市,23.012664,113.100722,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:417,"{""context"":{""city"":""佛山市"",""user_current_location"":""113.10072228312494,23.012663749341904""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '欧洲工业园', 'city': '佛山市'}}, {'name': 'search_around_poi', 'arguments': {'location': '113.054754,23.040505', 'keywords': '超发'}}]""}"
mobilitybench_q_e4a94834cf3bafa975,磁各庄附近的电力培训学校,北京市,39.619242,116.314707,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:418,"{""context"":{""city"":""北京市"",""user_current_location"":""116.31470739841463,39.61924210954989""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '磁各庄', 'city': '北京市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.409087,39.720916', 'keywords': '电力培训学校'}}]""}"
mobilitybench_q_2dfe7e46431615b6e4,二府庄路附近的道医研究院,西安市,34.259438,108.882081,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:420,"{""context"":{""city"":""西安市"",""user_current_location"":""108.88208091259004,34.25943774408892""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '二府庄路', 'city': '西安市'}}, {'name': 'search_around_poi', 'arguments': {'location': '108.948345,34.299535', 'keywords': '道医研究院'}}]""}"
mobilitybench_q_59c779b0e1bb91df0d,机场高速附近小哨高速出口,楚雄彝族自治州,25.503493,102.072749,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:422,"{""context"":{""city"":""楚雄彝族自治州"",""user_current_location"":""102.07274883985518,25.5034926500504""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '机场高速', 'city': '楚雄彝族自治州'}}, {'name': 'search_around_poi', 'arguments': {'location': '87.492233,43.884533', 'keywords': '小哨高速出口'}}]""}"
mobilitybench_q_06b90fb38597b8b0a4,上海北蔡客运站附近餐饮配件,台湾省,24.105690,120.655206,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:423,"{""context"":{""city"":""台湾省"",""user_current_location"":""120.65520554780963,24.10568989619641""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '上海北蔡客运站', 'city': '台湾省'}}, {'name': 'search_around_poi', 'arguments': {'location': '121.556559,31.180177', 'keywords': '餐饮配件'}}]""}"
mobilitybench_q_6d0e74b4cc972efcd5,胖东来生活广场附近的停车场,许昌市,34.028715,113.837619,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:424,"{""context"":{""city"":""许昌市"",""user_current_location"":""113.83761897683146,34.028715498575934""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '胖东来生活广场', 'city': '许昌市'}}, {'name': 'search_around_poi', 'arguments': {'location': '113.825097,34.018074', 'keywords': '停车场'}}]""}"
mobilitybench_q_9ff02ee10e85ab8a15,这附近有没有专业收购废铁的收购站,徐州市,34.269640,117.017116,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:425,"{""context"":{""city"":""徐州市"",""user_current_location"":""117.01711624860762,34.2696401212359""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '专业收购废铁', 'city': '徐州市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.760432,34.513019', 'keywords': '收购站'}}]""}"
mobilitybench_q_b25ef7b478b0d0dba4,皮肤病医院附近的聚康优品,临沂市,35.131816,118.281557,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:426,"{""context"":{""city"":""临沂市"",""user_current_location"":""118.28155651688577,35.13181625768515""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '皮肤病医院', 'city': '临沂市'}}, {'name': 'search_around_poi', 'arguments': {'location': '118.330398,35.055338', 'keywords': '聚康优品'}}]""}"
mobilitybench_q_58408297bc75422efa,帮忙找一下三友海鲜附近的停车场,温州市,27.999352,120.672102,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:427,"{""context"":{""city"":""温州市"",""user_current_location"":""120.672102,27.999352""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '三友海鲜', 'city': '温州市'}}, {'name': 'search_around_poi', 'arguments': {'location': '120.673475,28.000221', 'keywords': '停车场'}}]""}"
mobilitybench_q_cc66867c4cbda192ce,花湖大道附近的汤哥粥妹,鄂州市,30.253201,115.032782,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:428,"{""context"":{""city"":""鄂州市"",""user_current_location"":""115.03278180956842,30.253200957490957""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '花湖大道', 'city': '鄂州市'}}, {'name': 'search_around_poi', 'arguments': {'location': '115.054762,30.244343', 'keywords': '汤哥粥妹'}}]""}"
mobilitybench_q_696c51fc937109a693,帮我查一下深圳深圳东站附近。贺村小区。,深圳市,22.603515,114.104779,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:431,"{""context"":{""city"":""深圳市"",""user_current_location"":""114.10477906465532,22.603514749678233""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '深圳深圳东站', 'city': '深圳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.119860,22.601897', 'keywords': '贺村小区'}}]""}"
mobilitybench_q_d5844174c3ae532a03,看一下平遥最近的加油站,晋中市,37.211276,112.181431,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:432,"{""context"":{""city"":""晋中市"",""user_current_location"":""112.181431,37.211276""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '平遥', 'city': '晋中市'}}, {'name': 'search_around_poi', 'arguments': {'location': '112.175825,37.189614', 'keywords': '加油站'}}]""}"
mobilitybench_q_f39bd4a2f8cad37663,济南玉函路旁边的停车场在哪里,德州市,36.787871,116.750607,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:435,"{""context"":{""city"":""德州市"",""user_current_location"":""116.7506065964699,36.78787144763591""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '济南玉函路', 'city': '德州市'}}, {'name': 'search_around_poi', 'arguments': {'location': '117.012161,36.635340', 'keywords': '停车场'}}]""}"
mobilitybench_q_520612483c681b532c,帮我搜索一下通宝路附近的工地,柳州市,24.486970,109.733477,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:436,"{""context"":{""city"":""柳州市"",""user_current_location"":""109.73347708582878,24.486970373277487""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '通宝路', 'city': '柳州市'}}, {'name': 'search_around_poi', 'arguments': {'location': '109.752151,24.480783', 'keywords': '工地'}}]""}"
mobilitybench_q_a33c270a56eb94c8f8,岱山附近哪有批发市场批发,南京市,31.942255,118.695142,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:437,"{""context"":{""city"":""南京市"",""user_current_location"":""118.69514241814615,31.94225502380193""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '岱山', 'city': '南京市'}}, {'name': 'search_around_poi', 'arguments': {'location': '118.601289,31.757252', 'keywords': '批发市场批发'}}]""}"
mobilitybench_q_19720035649800d184,附近哪有车补胎的汽车补胎的,上海市,31.275728,121.675247,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:438,"{""context"":{""city"":""上海市"",""user_current_location"":""121.67524695396426,31.275727776996394""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '车补胎', 'city': '上海市'}}, {'name': 'search_around_poi', 'arguments': {'location': '121.321718,31.132523', 'keywords': '汽车补胎'}}]""}"
mobilitybench_q_f8acd4e8388b9b794e,搜索泉州晋江机场附近高铁站。,广州市,23.093227,113.391388,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:439,"{""context"":{""city"":""广州市"",""user_current_location"":""113.3913879096508,23.093227216386584""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '泉州晋江机场', 'city': '广州市'}}, {'name': 'search_around_poi', 'arguments': {'location': '118.593047,24.794712', 'keywords': '高铁站'}}]""}"
mobilitybench_q_8e936b2d194097b990,搜索石林县城周边洗衣店,昆明市,24.892574,103.409323,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:441,"{""context"":{""city"":""昆明市"",""user_current_location"":""103.40932309627534,24.892573956384535""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '石林县城', 'city': '昆明市'}}, {'name': 'search_around_poi', 'arguments': {'location': '103.289284,24.773333', 'keywords': '洗衣店'}}]""}"
mobilitybench_q_c1b56b3162e502da35,离葫芦岛市最近的三联书店在哪,葫芦岛市,40.603351,120.771904,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:442,"{""context"":{""city"":""葫芦岛市"",""user_current_location"":""120.77190443873407,40.603350649592116""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '葫芦岛市', 'city': '葫芦岛市'}}, {'name': 'search_around_poi', 'arguments': {'location': '120.836783,40.710974', 'keywords': '三联书店'}}]""}"
mobilitybench_q_b170d510e2b6234c50,盛乐村附近的联通公司在什么地方,杭州市,30.216137,120.308037,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:444,"{""context"":{""city"":""杭州市"",""user_current_location"":""120.30803650617598,30.21613728106607""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '盛乐村', 'city': '杭州市'}}, {'name': 'search_around_poi', 'arguments': {'location': '120.307578,30.210851', 'keywords': '联通公司'}}]""}"
mobilitybench_q_acd3e84a478894cd27,安市财政局附近找个停车场,武汉市,30.594897,114.292404,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:445,"{""context"":{""city"":""武汉市"",""user_current_location"":""114.29240360856055,30.594896877962224""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '安市财政局', 'city': '武汉市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.291023,30.593400', 'keywords': '停车场'}}]""}"
mobilitybench_q_6f4f03a8d727d13b66,209号门附近的欧亚超市,长春市,43.896607,125.261855,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:446,"{""context"":{""city"":""长春市"",""user_current_location"":""125.2618552744389,43.89660710721485""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '209号门', 'city': '长春市'}}, {'name': 'search_around_poi', 'arguments': {'location': '125.200554,43.852735', 'keywords': '欧亚超市'}}]""}"
mobilitybench_q_edd552454f4adfb5f7,南岗区最近的农村信用社银行在哪里,哈尔滨市,45.767255,126.664333,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:448,"{""context"":{""city"":""哈尔滨市"",""user_current_location"":""126.66433274745943,45.76725540390569""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '南岗区', 'city': '哈尔滨市'}}, {'name': 'search_around_poi', 'arguments': {'location': '126.668820,45.759967', 'keywords': '农村信用社银行'}}]""}"
mobilitybench_q_98a9d1c9250ced6aad,武清区附近的人保局地址,天津市,39.387171,117.064437,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:449,"{""context"":{""city"":""天津市"",""user_current_location"":""117.06443712115288,39.38717101003423""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '武清区', 'city': '天津市'}}, {'name': 'search_around_poi', 'arguments': {'location': '117.044560,39.384108', 'keywords': '人保局'}}]""}"
mobilitybench_q_6e7561a0618594ec72,燕塞湖街最近的成大方圆,沈阳市,41.766631,123.249270,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:450,"{""context"":{""city"":""沈阳市"",""user_current_location"":""123.24927046895026,41.76663053237937""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '燕塞湖街', 'city': '沈阳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '123.303002,41.773241', 'keywords': '成大方圆'}}]""}"
mobilitybench_q_9170d2bf1c6c99f7a8,河南漳河桥附近的渔具店,安阳市,36.250697,114.346930,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:451,"{""context"":{""city"":""安阳市"",""user_current_location"":""114.34693023562433,36.250696577513615""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '河南漳河桥', 'city': '安阳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.346818,36.246983', 'keywords': '渔具店'}}]""}"
mobilitybench_q_fbbc26cdb7b5ccb177,秀洲区最近的银行收藏店在哪,嘉兴市,30.664031,120.656013,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:452,"{""context"":{""city"":""嘉兴市"",""user_current_location"":""120.65601289272308,30.66403148506718""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '秀洲区', 'city': '嘉兴市'}}, {'name': 'search_around_poi', 'arguments': {'location': '120.709047,30.764811', 'keywords': '银行收藏店'}}]""}"
mobilitybench_q_5189512bde98a40f3a,帮我搜索杭州附近的复印店或者打印店,韶关市,25.259361,114.455530,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:453,"{""context"":{""city"":""韶关市"",""user_current_location"":""114.4555301964283,25.259360500071814""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '杭州', 'city': '韶关市'}}, {'name': 'search_around_poi', 'arguments': {'location': '120.209903,30.246566', 'keywords': '复印店或者打印店'}}]""}"
mobilitybench_q_e08bf2746c7f83a527,英才高级中学周围的24小时便利店,济宁市,35.345210,116.581517,,nearby_search,mobilitybench,all_data_benchmark_50000_2.csv:455,"{""context"":{""city"":""济宁市"",""user_current_location"":""116.58151745796204,35.34521014171541""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '英才高级中学', 'city': '济宁市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.602702,35.389801', 'keywords': '24小时便利店'}}]""}"
